epoch,global_step,step_in_epoch,split,validation_index,loss,boundary_weight,loss_energy_optimized,loss_energy_consistency,loss_energy_bulk,loss_energy_boundary,loss_energy_boundary_x,loss_energy_boundary_y,learning_rate,optimizer_step_time_mean_ms,optimizer_step_time_p95_ms,optimizer_step_time_max_ms,optimizer_step_count,optimizer_basis_refresh_count,optimizer_peak_memory_mib,learning_rate_first,learning_rate_last,seed,K,hardware,tangent_response_mismatch_pre,tangent_response_mismatch_post,tangent_response_mismatch_ratio,tangent_gradient_rms,tangent_delta_rms,tangent_delta_max_abs,tangent_correction_rel_symmetric_pair,tangent_eta_cap_enabled,tangent_eta_star_mean,tangent_eta_applied_mean,tangent_eta_cap_fraction,tangent_line_search_numerator_mean,tangent_line_search_denominator_mean,tangent_subspace_dimension,tangent_coefficient_0_mean,tangent_coefficient_1_mean,tangent_direction_0_active_fraction,tangent_direction_1_active_fraction,tangent_second_direction_active_fraction,tangent_response_cost_k1_mean,tangent_response_cost_k2_mean,tangent_response_cost_k2_over_k1,tangent_response_orthogonality_max,tangent_coefficient_2_mean,tangent_direction_2_active_fraction,tangent_response_cost_k3_mean,tangent_response_cost_k3_over_k2,tangent_coefficient_3_mean,tangent_direction_3_active_fraction,tangent_response_cost_k4_mean,tangent_response_cost_k4_over_k3,tangent_coefficient_4_mean,tangent_direction_4_active_fraction,tangent_response_cost_k5_mean,tangent_response_cost_k5_over_k4,tangent_coefficient_5_mean,tangent_coefficient_6_mean,tangent_coefficient_7_mean,tangent_coefficient_8_mean,tangent_direction_5_active_fraction,tangent_direction_6_active_fraction,tangent_direction_7_active_fraction,tangent_direction_8_active_fraction,tangent_response_cost_k6_mean,tangent_response_cost_k6_over_k5,tangent_response_cost_k7_mean,tangent_response_cost_k7_over_k6,tangent_response_cost_k8_mean,tangent_response_cost_k8_over_k7,tangent_response_cost_k9_mean,tangent_response_cost_k9_over_k8,tangent_coefficient_9_mean,tangent_direction_9_active_fraction,tangent_response_cost_k10_mean,tangent_response_cost_k10_over_k9
51,1224,24,train,,5.453763367031178e-06,0.0,5.453763367031178e-06,9.793034483396349e-06,5.453763367031178e-06,4.339271116365169e-06,1.1125801436520854e-06,3.226690972713084e-06,0.0011442577885208,176.89250852951469,311.9647284387611,320.17858303152025,24.0,8.0,0.0,0.0011771461925999,0.0011442577885208,1,9,mac_studio,0.0041329104561144,6.54950140771703e-05,0.0158618631729277,1.789753623239953e-08,0.1480882909096987,1.79587413133818,0.1690424813700012,,,,,,,9.0,0.0112105908912871,0.0209481842246845,1.0,1.0,1.0,2.3098366696005746e-07,3.1140138890741056e-08,0.1348895648638542,5.03659657165268e-13,0.0196595554230869,1.0,1.969047419097059e-08,0.6322579579410802,0.0364323253601159,1.0,1.2525181662053604e-08,0.6356575048188221,0.0409200480507916,1.0,7.67966313499165e-09,0.6134474784970698,0.0360123858584612,0.0418490789437269,0.0332215184388642,0.0282000847052813,1.0,1.0,1.0,1.0,4.755129908733785e-09,0.6196738794105631,2.656910214128301e-09,0.5588431484401439,1.580719645479795e-09,0.5948373394230403,1.1995499359747359e-09,0.759239840016725,,,,
52,1248,24,val,52.0,6.26575468480701e-06,0.0,6.26575468480701e-06,1.146045391040145e-05,6.26575468480701e-06,5.1946992255944406e-06,1.2105558723171163e-06,3.984143353277324e-06,0.0011097737403382,,,,,,,,,1,9,mac_studio,0.0045688387402348,7.049610429220853e-05,0.0154277210031638,2.0133574338172233e-08,0.1564928196496535,1.7078534061547452,0.179310844315445,,,,,,,9.0,0.010828018974791,0.0212628428568863,1.0,1.0,1.0,2.2340141700015163e-07,3.4669483324660174e-08,0.1551442876461003,5.107631990074724e-13,0.0203125335833325,1.0,2.140508529529665e-08,0.6171688761819051,0.0360130592004804,1.0,1.3512998901363417e-08,0.6309597214155306,0.0377538989151488,1.0,8.301011208924251e-09,0.6141610255292991,0.0368814900088937,0.0419970541365007,0.0337140865537114,0.0283701746994616,1.0,1.0,1.0,1.0,5.273724692167406e-09,0.6353412807789341,3.0352698310508543e-09,0.575718092518533,1.807411279618229e-09,0.5957740386467111,1.3875758658247834e-09,0.7680107460033656,,,,
52,1248,24,train,,6.3740874960266486e-06,0.0,6.3740874960266486e-06,1.1310566629290426e-05,6.3740874960266486e-06,4.936479133263776e-06,1.2774329171120503e-06,3.659046216151726e-06,0.0011097737403382,189.86684021850428,322.0485081197694,331.35883300565183,24.0,8.0,0.0,0.0011428240528186,0.0011097737403382,1,9,mac_studio,0.0048214828184178,7.059263941992153e-05,0.0146790007789187,2.130890130605904e-08,0.1635589556748687,1.890589819237758,0.1857463626351902,,,,,,,9.0,0.0110800220006353,0.0211701610237387,1.0,1.0,1.0,2.510310869555708e-07,3.7688492419281644e-08,0.1501758790556865,5.043933110271504e-13,0.0209092687340494,1.0,2.3266288577197827e-08,0.6169717528075427,0.0352159753026854,1.0,1.4223285568087062e-08,0.6118924965733034,0.0374537967623552,1.0,8.937335241246634e-09,0.6283994977391131,0.0361905110021072,0.0428598828662881,0.0334139167861923,0.0281774891365587,1.0,1.0,1.0,1.0,5.759010800374157e-09,0.6443546055940534,3.212565567415794e-09,0.5584891081115626,1.8566773201487166e-09,0.578163920749015,1.3929398499733856e-09,0.7502609787560492,,,,
53,1272,24,val,53.0,5.736890661958727e-06,0.0,5.736890661958727e-06,1.0829138409806348e-05,5.736890661958727e-06,5.092247747847621e-06,1.027383912341956e-06,4.064863835505665e-06,0.001075161923227,,,,,,,,,1,9,mac_studio,0.0043586673841307,6.768105186161544e-05,0.0155262859952312,1.923049033843864e-08,0.1514450126990381,1.8036570146265445,0.173512935752117,,,,,,,9.0,0.010832383360442,0.0215907932006213,1.0,1.0,1.0,2.131508368451744e-07,3.311079423038556e-08,0.1553041023176475,4.899602544675618e-13,0.0211229890026576,1.0,2.0865773120806784e-08,0.6300047044025071,0.0358322593194611,1.0,1.2975723219065045e-08,0.6215304718060786,0.0377069341664201,1.0,7.87139533251103e-09,0.6067934542764278,0.036897510791644,0.0431856860001866,0.032848803769719,0.0276889840108187,1.0,1.0,1.0,1.0,4.9794227140803935e-09,0.6328165850913152,2.798268810822572e-09,0.5619879409729107,1.6514707010655812e-09,0.5902876430567697,1.2788122403867951e-09,0.7743612908109725,,,,
53,1272,24,train,,5.341296292059092e-06,0.0,5.341296292059092e-06,9.651779335942697e-06,5.341296292059092e-06,4.310483043883607e-06,1.1501461675859963e-06,3.1603368762976105e-06,0.001075161923227,165.34478481238088,259.8554018884896,342.4205840565264,24.0,8.0,0.0,0.0011083338400878,0.001075161923227,1,9,mac_studio,0.0045379744999299,6.461271889253676e-05,0.0142680503735149,2.0018995241230408e-08,0.1551371272024909,1.8580453919091768,0.1761077375318185,,,,,,,9.0,0.0110355421728248,0.0211316400034824,1.0,1.0,1.0,2.206414645812382e-07,3.070234234106576e-08,0.1393094627906227,5.055687921438435e-13,0.0205086068617259,1.0,1.8943513412779157e-08,0.6168826312511931,0.0347554113941729,1.0,1.1760041014484264e-08,0.6210220130445024,0.0384169616285836,1.0,7.317217565721294e-09,0.6223779025642487,0.0360377830095955,0.0432016865933954,0.0338666148748043,0.0278815803745905,1.0,1.0,1.0,1.0,4.689644703044892e-09,0.6409940311794174,2.646115430520497e-09,0.5646961510664704,1.5386140672273107e-09,0.58169675871087,1.1655817858535263e-09,0.7575797917129559,,,,
54,1296,24,val,54.0,5.617649551519521e-06,0.0,5.617649551519521e-06,1.0573392025478046e-05,5.617649551519521e-06,4.955742473958523e-06,1.127594222045531e-06,3.828148251912993e-06,0.0010404645454235,,,,,,,,,1,9,mac_studio,0.0039905628651813,6.564303382967205e-05,0.0164482528789562,1.74406415800335e-08,0.1430901852363455,1.5851044739193223,0.1616426824737437,,,,,,,9.0,0.0109147463487844,0.0211243738592556,1.0,1.0,1.0,1.948002067838039e-07,2.894473899471252e-08,0.1485784141899102,4.957227919270705e-13,0.0194540987659371,1.0,1.8287273730142772e-08,0.6316877131034322,0.0369229481962332,1.0,1.1790739080599158e-08,0.6445467372036727,0.040177664263055,1.0,7.202636992595596e-09,0.6109870284567775,0.0366598376674405,0.0424351330824955,0.0332746503488248,0.0280654314168259,1.0,1.0,1.0,1.0,4.481276524749608e-09,0.6223789212493135,2.5778177851360853e-09,0.5752332378552757,1.5536167006883363e-09,0.6025990088957879,1.2029665408879576e-09,0.7741843558649008,,,,
54,1296,24,train,,5.00391005492597e-06,0.0,5.00391005492597e-06,9.131636109798615e-06,5.00391005492597e-06,4.127726054872647e-06,1.0842907558116447e-06,3.0434352990610022e-06,0.0010404645454235,196.0992152938464,287.4643081333488,365.1206670328975,24.0,8.0,0.0,0.0010737176143503,0.0010404645454235,1,9,mac_studio,0.0041835081488979,6.263061463265951e-05,0.0149916348581047,1.829498141230676e-08,0.1471960724299504,1.6830288951188468,0.1660829222819802,,,,,,,9.0,0.0111274804443291,0.0210734130470032,1.0,1.0,1.0,2.009018800327123e-07,2.7533825011906425e-08,0.1374684876548729,5.036462482968135e-13,0.0200243894652558,1.0,1.7521136935368732e-08,0.6363178878751191,0.0357959619226351,1.0,1.1208477043668698e-08,0.6400046639702753,0.0408728160239962,1.0,6.889925712991564e-09,0.614656391133321,0.036446418857813,0.0418484336404753,0.0334066707522196,0.027943029669173,1.0,1.0,1.0,1.0,4.288119823459486e-09,0.6224015569678631,2.4026515502361603e-09,0.5609290464212615,1.425457484753208e-09,0.5936883677477788,1.0950945522757939e-09,0.7682868688466686,,,,
55,1320,24,val,55.0,6.00021070351666e-06,0.0,6.00021070351666e-06,1.128374758710467e-05,6.00021070351666e-06,5.283536883588011e-06,1.2976791155372042e-06,3.985857768050807e-06,0.0010057239195031,,,,,,,,,1,9,mac_studio,0.0045462556960532,6.957625036722069e-05,0.0153018368775721,2.026461031124132e-08,0.1563025284415867,2.0297395752404244,0.1780208630857954,,,,,,,9.0,0.0109755118152744,0.0211381168486235,1.0,1.0,1.0,2.225435507136535e-07,3.367761661998147e-08,0.1512971638880619,5.295276749474349e-13,0.0208205538872281,1.0,2.111243826273772e-08,0.6269457367963027,0.0350894164269126,1.0,1.3450306533929789e-08,0.6367744386984807,0.0379739375293054,1.0,8.406644623159024e-09,0.6254243565449543,0.0361872643702138,0.042281643677916,0.0336899200992783,0.0282836821184429,1.0,1.0,1.0,1.0,5.334707140131193e-09,0.6349097848793875,3.0166267233684672e-09,0.5651505162816892,1.7826724413145063e-09,0.5909073328113923,1.351740941154144e-09,0.7584257682542034,,,,
55,1320,24,train,,5.0064948129086e-06,0.0,5.0064948129086e-06,9.158421453487563e-06,5.0064948129086e-06,4.151926640578967e-06,1.0840871537613126e-06,3.0678394868176557e-06,0.0010057239195031,185.3335710281196,309.3170347157865,361.0724159516394,24.0,8.0,0.0,0.0010390175892188,0.0010057239195031,1,9,mac_studio,0.0041307016985359,6.299055053944158e-05,0.0152823449469601,1.8140537542360515e-08,0.1447199952385474,1.6789533372868046,0.1630452223991758,,,,,,,9.0,0.0111680907997025,0.0208711531123242,1.0,1.0,1.0,2.036792586387765e-07,2.8461330411235123e-08,0.1401510359170934,5.037995767150655e-13,0.0198022047616973,1.0,1.8041240064042808e-08,0.6340818580560711,0.0361030419566566,1.0,1.1629486602007646e-08,0.6447581854702256,0.0403775590739876,1.0,7.141106589578889e-09,0.6141605273350513,0.0361015678117187,0.0419608091075345,0.0334362649076708,0.0279712816965511,1.0,1.0,1.0,1.0,4.409409898377755e-09,0.6176506805867309,2.4717233281123213e-09,0.5608334592504958,1.4533895750789614e-09,0.5884957292449555,1.1077811699397026e-09,0.762397892945736,,,,
56,1344,24,val,56.0,5.547877493536156e-06,0.0,5.547877493536156e-06,1.0447218047274448e-05,5.547877493536156e-06,4.899340553738288e-06,1.0468973900928517e-06,3.8524431636454354e-06,0.0009709824107811,,,,,,,,,1,9,mac_studio,0.0045752349069366,6.622605198496603e-05,0.014474264529913,2.0206864613024664e-08,0.1563894404090544,2.0033264890354925,0.1770562203204418,,,,,,,9.0,0.010990889482781,0.0208819136259375,1.0,1.0,1.0,2.1972823247722934e-07,3.1362358109013764e-08,0.1427746454916968,4.924015096216147e-13,0.0198691891991685,1.0,1.9705086450066583e-08,0.6282391146016547,0.0362997416862155,1.0,1.2843620984183998e-08,0.6516393110064894,0.0390862394408862,1.0,7.934558675572631e-09,0.6178463878863371,0.0360647368706152,0.0421110146708786,0.0334052519933392,0.0277567275127216,1.0,1.0,1.0,1.0,4.9615829017126115e-09,0.6254292138412134,2.817167982718856e-09,0.5677073457879513,1.6337941266848861e-09,0.5799362627907916,1.2242237341461063e-09,0.7492783168426208,,,,
56,1344,24,train,,5.157677597919591e-06,0.0,5.157677597919591e-06,9.326306161119558e-06,5.157677597919591e-06,4.1686285631999664e-06,1.091506158366695e-06,3.077122404833272e-06,0.0009709824107811,190.745982748922,317.8837902843952,372.79383302666247,24.0,8.0,0.0,0.0010042760804968,0.0009709824107811,1,9,mac_studio,0.0047490323510086,6.389437720011046e-05,0.0134759848212275,2.0948971502764938e-08,0.1616418135697115,1.9406634662853224,0.1828752754894374,,,,,,,9.0,0.0110480141903803,0.0209501411059388,1.0,1.0,1.0,2.4042920836619985e-07,3.126430061453615e-08,0.1302916551672383,5.011515630022282e-13,0.0199937896679084,1.0,1.949929572579318e-08,0.6235802917838136,0.0348660839747219,1.0,1.2636957568617228e-08,0.647950807966781,0.040698588647747,1.0,7.693319535353331e-09,0.6092640949806583,0.0364092906388794,0.0413691332395346,0.0337235480179467,0.0280939713369958,1.0,1.0,1.0,1.0,4.6946270972427575e-09,0.6104135610865866,2.6269101995536633e-09,0.5597285900900864,1.5221601744111484e-09,0.5796397838416074,1.140017334915064e-09,0.7489284943344632,,,,
57,1368,24,val,57.0,5.424286132161783e-06,0.0,5.424286132161783e-06,1.0082423290980784e-05,5.424286132161783e-06,4.658137158819e-06,1.036214374176613e-06,3.621922784642388e-06,0.0009362823856496,,,,,,,,,1,9,mac_studio,0.0042154613485889,6.538840125100335e-05,0.0155106036830142,1.8467611016923052e-08,0.1471429919053052,1.5842808870902865,0.1651187316573139,,,,,,,9.0,0.0109522152720358,0.0212111880082903,1.0,1.0,1.0,2.176318187922339e-07,2.904898764424364e-08,0.133513177952267,4.886479359482333e-13,0.0196055258132704,1.0,1.852099861912788e-08,0.6375046177966042,0.0364567564374914,1.0,1.2085888629125133e-08,0.6523683079312051,0.040971165340051,1.0,7.248836533582184e-09,0.5998129141226675,0.0362220520059817,0.0412851912086506,0.0334783296180929,0.0281706753082138,1.0,1.0,1.0,1.0,4.408023159177136e-09,0.6083292833493239,2.541282296260589e-09,0.5764741522879615,1.5484642631675182e-09,0.6092609915140452,1.1934276366609871e-09,0.7706846037285838,,,,
57,1368,24,train,,4.982773731855607e-06,0.0,4.982773731855607e-06,9.116684373545904e-06,4.982773731855607e-06,4.133910641690296e-06,1.0756769953088833e-06,3.058233646381414e-06,0.0009362823856496,189.96516148520945,298.76382673392067,301.47675005719066,24.0,8.0,0.0,0.0009695354545764,0.0009362823856496,1,9,mac_studio,0.0044872126033855,6.278806512850436e-05,0.0140193949337347,1.9745285578303927e-08,0.1537753606805531,1.77266191999519,0.1724125849107425,,,,,,,9.0,0.0110530973898193,0.0210064680441146,1.0,1.0,1.0,2.1904028319275802e-07,2.8268139570409884e-08,0.1293219613898617,5.007743202887608e-13,0.0196871186460191,1.0,1.7960775583744702e-08,0.6350931882816367,0.0355613970180672,1.0,1.1806588172008746e-08,0.6572878766153273,0.0415797041807459,1.0,7.210037006788358e-09,0.610883173265895,0.0362644697557026,0.0412563062097977,0.0334502915876625,0.0280982164274409,1.0,1.0,1.0,1.0,4.395959412389783e-09,0.61007130900788,2.461412254024043e-09,0.5603016763100962,1.4515441525817227e-09,0.5899591413981305,1.1007904252046782e-09,0.7583754416411029,,,,
58,1392,24,val,58.0,5.679258222694003e-06,0.0,5.679258222694003e-06,1.0756507190850218e-05,5.679258222694003e-06,5.077248968156212e-06,1.0692183340860417e-06,4.008030634070171e-06,0.0009016661599121,,,,,,,,,1,9,mac_studio,0.0040920006405308,6.742509000842104e-05,0.0164755214304902,1.801464587727396e-08,0.1432324104695315,1.4979790431997813,0.1599266806762456,,,,,,,9.0,0.0109708907190845,0.0209628143688407,1.0,1.0,1.0,1.9742588560198498e-07,2.916352293183405e-08,0.1477343172959594,4.815889357532321e-13,0.0194381952141973,1.0,1.90604997203531e-08,0.6534307932056996,0.0371221911112214,1.0,1.2829360210560108e-08,0.6729471248179841,0.0420456375071611,1.0,7.699507311307646e-09,0.6000261453775219,0.0359359556449669,0.0395853454293911,0.0329117008265195,0.0285054674496549,1.0,1.0,1.0,1.0,4.605859915256106e-09,0.5984075033156345,2.6331315251500047e-09,0.571693352354893,1.627124222356112e-09,0.6179581549250206,1.269164614493039e-09,0.7799127498581085,,,,
58,1392,24,train,,5.045394285844463e-06,0.0,5.045394285844463e-06,9.146010658110276e-06,5.045394285844463e-06,4.100616372265816e-06,1.070979342731214e-06,3.029637029534601e-06,0.0009016661599121,190.27887151848213,308.9175329077989,316.5464159101248,24.0,8.0,0.0,0.0009348380767729,0.0009016661599121,1,9,mac_studio,0.0042136782312946,6.29136878135696e-05,0.0149567179736549,1.8425689957211425e-08,0.1481509397673691,1.6969877877994572,0.165314648675201,,,,,,,9.0,0.011115223793568,0.020963661049546,1.0,1.0,1.0,2.064665773176229e-07,2.7594661655771493e-08,0.1340804301655075,5.040695036645622e-13,0.0197409155704832,1.0,1.7555704513780315e-08,0.6359913656745801,0.035767026761383,1.0,1.1454136647446926e-08,0.6523955717726961,0.0411916720706913,1.0,6.995478642534486e-09,0.611113537768876,0.0362914262751768,0.0409516997431111,0.0333208147945,0.0282946268028072,1.0,1.0,1.0,1.0,4.274874549385716e-09,0.6114086883072254,2.4133683903713987e-09,0.5647989805757191,1.4462539919471495e-09,0.5992733179938775,1.1052006722137741e-09,0.7641371594613274,,,,
59,1416,24,val,59.0,5.523242735454531e-06,0.0,5.523242735454531e-06,1.0433112649971448e-05,5.523242735454531e-06,4.909869914516916e-06,1.0538597518516569e-06,3.856010162665258e-06,0.0008671759471813,,,,,,,,,1,9,mac_studio,0.0039545257132269,6.662369934241394e-05,0.0168455216506881,1.7446856425540708e-08,0.1359704445965076,1.4888317371008823,0.1535336548880829,,,,,,,9.0,0.0108882492750576,0.0208416304013168,1.0,1.0,1.0,1.9520943770549685e-07,2.923812329148996e-08,0.1497625824419172,4.835103526723877e-13,0.0192162774561709,1.0,1.877046178241264e-08,0.6417581636466796,0.0373155623706576,1.0,1.253213904819992e-08,0.6673308301489067,0.0411229930154299,1.0,7.527896581677885e-09,0.6008378321967975,0.0359155371981047,0.0405593310724929,0.0331310800493618,0.0283046418987201,1.0,1.0,1.0,1.0,4.572742009943696e-09,0.6079069505023859,2.622617902130668e-09,0.5734239700526842,1.6004360573923164e-09,0.6101994624034986,1.239309251315544e-09,0.7742401283421333,,,,
59,1416,24,train,,4.9577110302846e-06,0.0,4.9577110302846e-06,9.045302091941352e-06,4.9577110302846e-06,4.087591061656754e-06,1.0606365014128873e-06,3.026954560243866e-06,0.0008671759471813,200.5156926170457,307.9878124059178,320.8478749729693,24.0,8.0,0.0,0.0009002262596617,0.0008671759471813,1,9,mac_studio,0.0040088722762106,6.24987959661474e-05,0.0156124019094776,1.7556986529186625e-08,0.1409877669337837,1.6564513081733836,0.1578278840944944,,,,,,,9.0,0.0111157666123556,0.0207151109238892,1.0,1.0,1.0,1.946285003028191e-07,2.6885233851890162e-08,0.1385939616378997,4.954217388918496e-13,0.0191345058290547,1.0,1.7122759742132195e-08,0.6367079483067193,0.0366399143992559,1.0,1.1350769947592245e-08,0.6628641705885671,0.0417019645686271,1.0,6.9110190260359665e-09,0.6090980451439543,0.0363141387885588,0.040486642603464,0.0333777483289387,0.0283672914843372,1.0,1.0,1.0,1.0,4.1744390770070136e-09,0.6042620671083293,2.366634381410391e-09,0.56720173124431,1.423088670311007e-09,0.6014966248997008,1.0903413838764783e-09,0.766221780722759,,,,
60,1440,24,val,60.0,5.29167893612097e-06,0.0,5.29167893612097e-06,1.0124798708312242e-05,5.29167893612097e-06,4.83311977219127e-06,1.0505053304168874e-06,3.782614441774384e-06,0.0008328538074,,,,,,,,,1,9,mac_studio,0.0040724874128481,6.550221596290904e-05,0.0160826419382896,1.797342991230732e-08,0.1392257388485082,1.680552911203204,0.1563782041034887,,,,,,,9.0,0.0109611481999149,0.0207594361086645,1.0,1.0,1.0,1.942858401097213e-07,3.0437404816358085e-08,0.1567422008404672,4.991276906625172e-13,0.0195131627967708,1.0,1.9494122332712912e-08,0.6404108683360287,0.0374765425613994,1.0,1.2913610630154843e-08,0.6622393387478431,0.0397111429566005,1.0,7.873243557325109e-09,0.6097594564181051,0.0366076707326203,0.0411897765428615,0.0327838107783544,0.0279898107786486,1.0,1.0,1.0,1.0,4.7872491610816635e-09,0.6081990785569712,2.660066268731686e-09,0.5554852064355055,1.5632895491735714e-09,0.5876890252413863,1.1978666210665935e-09,0.7661533162472268,,,,
60,1440,24,train,,4.845464976526072e-06,0.0,4.845464976526072e-06,8.839153889209675e-06,4.845464976526072e-06,3.993688912683601e-06,1.044359819301318e-06,2.949329093382283e-06,0.0008328538074,196.89619786610515,308.3975751651451,316.7537502013147,24.0,8.0,0.0,0.0008657422114791,0.0008328538074,1,9,mac_studio,0.0039690024648854,6.183439229091764e-05,0.015621823424294,1.739878621574932e-08,0.1394865084040192,1.6561486929471665,0.1567841158502717,,,,,,,9.0,0.011155637944495,0.0207090447845453,1.0,1.0,1.0,1.9319774873980614e-07,2.7128175094014942e-08,0.1407358953171091,4.982742115848572e-13,0.019275808212438,1.0,1.7282182935878472e-08,0.6367577055716502,0.0364219392467335,1.0,1.1437512391707363e-08,0.6616638776702601,0.0412433403291953,1.0,6.996097527064352e-09,0.6121046784863108,0.0364594533596724,0.0407947264227342,0.0333751847261286,0.0281691855193166,1.0,1.0,1.0,1.0,4.219943141549502e-09,0.6035012201390622,2.366813393705084e-09,0.5611979377480744,1.4014987925661928e-09,0.592293778117716,1.0676127130089076e-09,0.7617150330877043,,,,
61,1464,24,val,61.0,5.218248959882269e-06,0.0,5.218248959882269e-06,1.0036991522686111e-05,5.218248959882269e-06,4.818742562803843e-06,1.0101387819461208e-06,3.808603780857722e-06,0.0007987415955503,,,,,,,,,1,9,mac_studio,0.0041572218244874,6.488046084352502e-05,0.0156055665609901,1.841860863260311e-08,0.1413785063507193,1.7430075106332228,0.1571866799734053,,,,,,,9.0,0.0109827210367565,0.0209768471650929,1.0,1.0,1.0,2.0070111476500078e-07,2.9886961699514946e-08,0.1490113682658231,4.830696743911264e-13,0.0198547664344528,1.0,1.9065012864598382e-08,0.6378079363787538,0.0368232082605398,1.0,1.2509822558490713e-08,0.6559234462107226,0.0391770365813587,1.0,7.631367147082194e-09,0.6100943065134201,0.036418565065143,0.0418919849936627,0.0329974444126254,0.0279091782145725,1.0,1.0,1.0,1.0,4.669682245522019e-09,0.6121068354002347,2.6118901518840534e-09,0.5592594221526739,1.537761307734598e-09,0.588738995398409,1.175154225186189e-09,0.7641052706889708,,,,
61,1464,24,train,,4.670235311809612e-06,0.0,4.670235311809612e-06,8.57870070189762e-06,4.670235311809612e-06,3.908465390088012e-06,1.021015952719701e-06,2.8874494373683104e-06,0.0007987415955503,206.68803119527487,325.1076561631635,333.01195898093283,24.0,8.0,0.0,0.0008314279846505,0.0007987415955503,1,9,mac_studio,0.0040880157734555,6.107737462675405e-05,0.0149641590516895,1.79971508825244e-08,0.1416485807740636,1.7225107339656327,0.1578470225342527,,,,,,,9.0,0.0111121814299424,0.0208602914756939,1.0,1.0,1.0,1.913132932641329e-07,2.6731855525023672e-08,0.1398715924788432,4.988722822025324e-13,0.0195425352714585,1.0,1.7163365547572072e-08,0.6419343311967785,0.0364125999119306,1.0,1.127291028519896e-08,0.6568555057229806,0.0412983548455629,1.0,6.875796890005729e-09,0.6101751002300659,0.0364574885976602,0.0411744744591901,0.0333245525978014,0.0278655594943702,1.0,1.0,1.0,1.0,4.1800444749823535e-09,0.6080572232226713,2.3213940282508012e-09,0.555531192791165,1.364165464255126e-09,0.5877844593897132,1.0411917889088703e-09,0.7632578462770565,,,,
